pp block trl_number cat_correct resp acc RT
1002 test 95 2 2 1 1484
1002 test 96 2 2 1 2300
1002 test 97 1 1 1 2220
1002 test 98 2 2 1 1764
1002 test 99 2 2 1 2244
1002 test 100 1 1 1 1836
1003 practice 0 2 2 1 4443
1003 practice 0 1 1 1 1779
1003 practice 0 2 2 1 1788
1003 practice 0 1 1 1 1348
1003 test 0 1 1 1 2308
1003 test 1 1 1 1 3996
1003 test 2 1 1 1 3147
1003 test 3 2 2 1 3556
1003 test 4 2 2 1 4067
1003 test 5 1 1 1 5274
1003 test 6 2 2 1 4691
1003 test 7 1 1 1 2683
1003 test 8 1 1 1 2620
1003 test 9 2 2 1 2740
1003 test 10 1 1 1 2186
1003 test 11 1 1 1 3115
1003 test 12 1 1 1 3724
1003 test 13 2 2 1 2036
1003 test 14 2 2 1 2459
1003 test 15 2 2 1 4860
1003 test 16 1 1 1 3034
1003 test 17 2 2 1 4164
1003 test 18 2 2 1 2067
1003 test 19 1 1 1 2994
1003 test 20 2 2 1 2570
1003 test 21 2 2 1 2452
1003 test 22 2 2 1 3788
1003 test 23 1 1 1 5019
1003 test 24 2 2 1 4891
1003 test 25 1 1 1 2739
1003 test 26 1 1 1 2019
1003 test 27 1 1 1 3708
1003 test 28 2 2 1 2540
1003 test 29 2 2 1 3683
1003 test 30 2 2 1 3004
1003 test 31 1 1 1 3491
1003 test 32 2 2 1 2995
1003 test 33 2 2 1 8259
1003 test 34 2 2 1 5892
1003 test 35 1 1 1 3907
1003 test 36 1 1 1 4084
1003 test 37 2 2 1 2212
1003 test 38 2 2 1 3012
1003 test 39 1 1 1 4244
1003 test 40 2 2 1 3619
1003 test 41 1 2 0 2676
1003 test 42 1 1 1 2044
1003 test 43 1 1 1 4132
1003 test 44 2 2 1 3691
1003 test 45 1 1 1 2107
1003 test 46 1 1 1 3019
1003 test 47 2 2 1 3052
1003 test 48 2 2 1 2443
1003 test 49 1 1 1 2684
1003 test 50 1 1 1 3482
1003 test 51 2 2 1 1915
1003 test 52 1 1 1 2380
1003 test 53 2 2 1 4804
1003 test 54 2 2 1 3228
1003 test 55 2 2 1 2666
1003 test 56 1 1 1 3572
1003 test 57 2 2 1 4651
1003 test 58 2 2 1 2746
1003 test 59 1 1 1 2322
1003 test 60 2 2 1 2860
1003 test 61 2 2 1 4123
1003 test 62 1 2 0 3994
1003 test 63 1 2 0 2507
1003 test 64 2 2 1 9219
1003 test 65 1 1 1 2309
1003 test 66 2 2 1 3979
1003 test 67 1 1 1 2580
1003 test 68 1 1 1 2532
1003 test 69 1 2 0 4323
1003 test 70 2 2 1 2541
1003 test 71 1 1 1 5051
1003 test 72 1 1 1 3827
1003 test 73 2 2 1 3266
1003 test 74 1 1 1 2172
1003 test 75 2 2 1 2498
1003 test 76 1 1 1 4981
1003 test 77 1 1 1 2395
1003 test 78 2 2 1 5123
1003 test 79 1 1 1 1820
1003 test 80 1 1 1 2308
1003 test 81 1 1 1 3076
1003 test 82 2 2 1 3436
1003 test 83 2 2 1 3051
1003 test 84 1 1 1 1627
1003 test 85 2 2 1 3275
1003 test 86 2 2 1 2818
1003 test 87 1 2 0 3635
1003 test 88 1 1 1 6188
1003 test 89 1 2 0 2170
1003 test 90 2 2 1 4876
1003 test 91 2 2 1 3842
1003 test 92 1 1 1 1820
1003 test 93 1 1 1 3019
1003 test 94 2 2 1 3716
1003 test 95 2 2 1 5220
1003 test 96 2 2 1 3780
1003 test 97 1 1 1 3229
1003 test 98 2 2 1 5698
1003 test 99 2 2 1 3267
1003 test 100 1 1 1 3483
1010 practice 0 2 2 1 1299
1010 practice 0 1 1 1 1042
1010 practice 0 2 2 1 969
1010 practice 0 1 1 1 860
1010 test 0 1 2 0 852
1010 test 1 1 2 0 978
1010 test 2 1 1 1 1492
1010 test 3 2 2 1 988
1010 test 4 2 2 1 1364
1010 test 5 1 1 1 1644
1010 test 6 2 2 1 3067
1010 test 7 1 1 1 1436
1010 test 8 1 1 1 1427
1010 test 9 2 2 1 862
1010 test 10 1 1 1 1156
1010 test 11 1 1 1 1380
1010 test 12 1 2 0 1251
1010 test 13 2 2 1 1421
1010 test 14 2 1 0 1612
1010 test 15 2 1 0 1780
1010 test 16 1 2 0 1253
1010 test 17 2 2 1 1956
1010 test 18 2 2 1 1587
1010 test 19 1 1 1 2650
1010 test 20 2 2 1 1891
1010 test 21 2 2 1 1316
1010 test 22 2 1 0 1628
1010 test 23 1 1 1 3540
1010 test 24 2 2 1 1909
1010 test 25 1 1 1 1675
1010 test 26 1 1 1 1963
1010 test 27 1 1 1 2891
1010 test 28 2 2 1 1396
1010 test 29 2 2 1 1115
1010 test 30 2 2 1 2028
1010 test 31 1 1 1 2212
1010 test 32 2 2 1 1955
1010 test 33 2 2 1 1956
1010 test 34 2 2 1 1628
1010 test 35 1 1 1 2380
1010 test 36 1 1 1 1956
1010 test 37 2 2 1 2020
1010 test 38 2 2 1 1484
1010 test 39 1 1 1 1612
1010 test 40 2 2 1 2299
1010 test 41 1 1 1 2396
1010 test 42 1 1 1 2077
1010 test 43 1 1 1 2028
1010 test 44 2 2 1 2130
1010 test 45 1 1 1 1348
1010 test 46 1 1 1 1356
1010 test 47 2 2 1 3386
1010 test 48 2 2 1 1211
1010 test 49 1 1 1 1290
1010 test 50 1 1 1 1628
1010 test 51 2 2 1 1147
1010 test 52 1 2 0 1356
1010 test 53 2 2 1 1916
1010 test 54 2 2 1 2147
1010 test 55 2 2 1 2403
1010 test 56 1 1 1 2395
1010 test 57 2 2 1 2251
1010 test 58 2 2 1 1268
1010 test 59 1 1 1 2083
1010 test 60 2 2 1 1069
1010 test 61 2 2 1 2163
1010 test 62 1 1 1 1611
1010 test 63 1 1 1 2100
1010 test 64 2 1 0 2115
1010 test 65 1 1 1 3043
1010 test 66 2 2 1 2716
1010 test 67 1 1 1 2931
1010 test 68 1 1 1 2971
1010 test 69 1 1 1 5588
1010 test 70 2 2 1 1939
1010 test 71 1 2 0 2955
1010 test 72 1 1 1 1211
1010 test 73 2 2 1 2260
1010 test 74 1 1 1 3029
1010 test 75 2 2 1 2203
1010 test 76 1 2 0 1843
1010 test 77 1 1 1 2004
1010 test 78 2 2 1 3388
1010 test 79 1 2 0 2500
1010 test 80 1 1 1 1580
1010 test 81 1 1 1 4131
1010 test 82 2 2 1 2682
1010 test 83 2 2 1 2228
1010 test 84 1 1 1 1220
1010 test 85 2 2 1 2420
1010 test 86 2 2 1 2412
1010 test 87 1 1 1 2628
1010 test 88 1 2 0 2836
1010 test 89 1 1 1 1787
1010 test 90 2 2 1 1499
1010 test 91 2 2 1 1627
1010 test 92 1 1 1 1332
1010 test 93 1 1 1 1315
1010 test 94 2 2 1 2372
1010 test 95 2 2 1 2300
1010 test 96 2 2 1 3051
1010 test 97 1 2 0 2131
1010 test 98 2 2 1 2811
1010 test 99 2 2 1 2635
1010 test 100 1 1 1 3588
1011 practice 0 2 2 1 2502
1011 practice 0 1 1 1 2398
1011 practice 0 2 2 1 2190
1011 practice 0 1 1 1 1245
1011 test 0 1 1 1 1173
1011 test 1 1 2 0 1381
1011 test 2 1 1 1 1533
1011 test 3 2 2 1 1685
1011 test 4 2 1 0 2335
1011 test 5 1 1 1 1827
1011 test 6 2 1 0 1722
1011 test 7 1 1 1 1965
1011 test 8 1 1 1 1707
1011 test 9 2 2 1 2124
1011 test 10 1 1 1 1581
1011 test 11 1 1 1 2107
1011 test 12 1 1 1 2740
1011 test 13 2 2 1 2654
1011 test 14 2 2 1 2920
1011 test 15 2 2 1 3005
1011 test 16 1 1 1 1591
1011 test 17 2 2 1 3486
1011 test 18 2 2 1 2462
1011 test 19 1 1 1 2413
1011 test 20 2 2 1 1718
1011 test 21 2 1 0 1900
1011 test 22 2 2 1 3758
1011 test 23 1 1 1 2350
1011 test 24 2 2 1 2357
1011 test 25 1 1 1 1614
1011 test 26 1 1 1 2429
1011 test 27 1 1 1 1790
1011 test 28 2 1 0 2623
1011 test 29 2 2 1 1751
1011 test 30 2 2 1 1773
1011 test 31 1 2 0 2804
1011 test 32 2 1 0 1924
1011 test 33 2 2 1 2213
1011 test 34 2 2 1 1564
1011 test 35 1 1 1 2860
1011 test 36 1 1 1 2636
1011 test 37 2 2 1 1900
1011 test 38 2 1 0 1772
1011 test 39 1 1 1 1843
1011 test 40 2 2 1 2859
1011 test 41 1 1 1 2590
1011 test 42 1 1 1 1757
1011 test 43 1 1 1 1646
1011 test 44 2 1 0 2077
1011 test 45 1 2 0 2011
1011 test 46 1 1 1 2764
1011 test 47 2 2 1 2658
1011 test 48 2 2 1 2165
1011 test 49 1 1 1 3395
1011 test 50 1 1 1 1789
1011 test 51 2 2 1 2445
1011 test 52 1 1 1 1932
1011 test 53 2 1 0 2853
1011 test 54 2 2 1 2317
1011 test 55 2 2 1 1725
1011 test 56 1 1 1 2363
1011 test 57 2 2 1 2479
1011 test 58 2 2 1 2147
1011 test 59 1 1 1 2146
1011 test 60 2 1 0 1916
1011 test 61 2 2 1 2437
1011 test 62 1 1 1 1908
1011 test 63 1 1 1 2141
1011 test 64 2 2 1 3125
1011 test 65 1 1 1 2668
1011 test 66 2 2 1 1782
1011 test 67 1 1 1 1557
1011 test 68 1 1 1 2885
1011 test 69 1 2 0 2971
1011 test 70 2 2 1 2260
1011 test 71 1 2 0 2404
1011 test 72 1 1 1 1381
1011 test 73 2 1 0 2581
1011 test 74 1 1 1 2302
1011 test 75 2 2 1 2190
1011 test 76 1 1 1 2814
1011 test 77 1 1 1 2415
1011 test 78 2 2 1 2438
1011 test 79 1 1 1 2294
1011 test 80 1 1 1 2198
1011 test 81 1 1 1 2806
1011 test 82 2 2 1 2430
1011 test 83 2 2 1 2854
1011 test 84 1 1 1 1703
1011 test 85 2 2 1 2029
1011 test 86 2 1 0 1749
1011 test 87 1 1 1 2171
1011 test 88 1 1 1 2374
1011 test 89 1 2 0 2516
1011 test 90 2 2 1 1870
1011 test 91 2 2 1 1766
1011 test 92 1 1 1 1205
1011 test 93 1 1 1 1838
1011 test 94 2 2 1 1910
1011 test 95 2 2 1 2347
1011 test 96 2 2 1 1877
1011 test 97 1 1 1 1741
1011 test 98 2 2 1 2121
1011 test 99 2 1 0 2182
1011 test 100 1 1 1 1685
1012 practice 0 2 2 1 3067
1012 practice 0 1 1 1 1722
1012 practice 0 2 2 1 1650
1012 practice 0 1 1 1 1052
1012 test 0 1 1 1 2123
1012 test 1 1 1 1 2026
1012 test 2 1 1 1 1410
1012 test 3 2 2 1 2099
1012 test 4 2 2 1 2739
1012 test 5 1 1 1 3115
1012 test 6 2 2 1 2699
1012 test 7 1 1 1 2187
1012 test 8 1 1 1 1907
1012 test 9 2 2 1 2162
1012 test 10 1 1 1 1995
1012 test 11 1 1 1 1729
1012 test 12 1 1 1 1739
1012 test 13 2 2 1 1291
1012 test 14 2 2 1 2114
1012 test 15 2 2 1 2444
1012 test 16 1 1 1 1731
1012 test 17 2 2 1 2219
1012 test 18 2 2 1 2491
1012 test 19 1 1 1 1811
1012 test 20 2 2 1 1915
1012 test 21 2 2 1 2298
1012 test 22 2 2 1 2338
1012 test 23 1 1 1 1937
1012 test 24 2 2 1 2002
1012 test 25 1 1 1 1611
1012 test 26 1 1 1 1762
1012 test 27 1 1 1 1946
1012 test 28 2 2 1 2563
1012 test 29 2 2 1 1723
1012 test 30 2 2 1 1955
1012 test 31 1 1 1 2363
1012 test 32 2 2 1 2034
1012 test 33 2 2 1 2091
1012 test 34 2 2 1 1553
1012 test 35 1 1 1 2074
1012 test 36 1 1 1 2538
1012 test 37 2 2 1 1970
1012 test 38 2 2 1 1994
1012 test 39 1 1 1 2402
1012 test 40 2 2 1 2242
1012 test 41 1 1 1 1467
1012 test 42 1 1 1 1906
1012 test 43 1 1 1 1642
1012 test 44 2 2 1 1714
1012 test 45 1 1 1 1290
1012 test 46 1 1 1 2034
1012 test 47 2 2 1 1731
1012 test 48 2 2 1 1938
1012 test 49 1 1 1 1754
1012 test 50 1 1 1 1898
1012 test 51 2 2 1 1634
1012 test 52 1 1 1 1633
1012 test 53 2 2 1 2146
1012 test 54 2 2 1 1770
1012 test 55 2 2 1 3115
1012 test 56 1 1 1 2082
1012 test 57 2 2 1 1931
1012 test 58 2 2 1 1818
1012 test 59 1 1 1 2010
1012 test 60 2 2 1 2123
1012 test 61 2 2 1 2267
1012 test 62 1 1 1 1977
1012 test 63 1 1 1 3234
1012 test 64 2 2 1 2249
1012 test 65 1 1 1 1634
1012 test 66 2 2 1 2338
1012 test 67 1 1 1 2906
1012 test 68 1 1 1 1858
1012 test 69 1 1 1 3396
1012 test 70 2 2 1 2242
1012 test 71 1 1 1 2442
1012 test 72 1 1 1 1554
1012 test 73 2 2 1 2171
1012 test 74 1 1 1 2458
1012 test 75 2 2 1 1770
1012 test 76 1 1 1 2266
1012 test 77 1 1 1 2170
1012 test 78 2 2 1 2867
1012 test 79 1 1 1 2418
1012 test 80 1 1 1 2586
1012 test 81 1 1 1 2170
1012 test 82 2 2 1 2418
1012 test 83 2 2 1 1890
1012 test 84 1 1 1 1418
1012 test 85 2 2 1 3507
1012 test 86 2 2 1 1746
1012 test 87 1 1 1 1675
1012 test 88 1 1 1 2394
1012 test 89 1 1 1 2017
1012 test 90 2 2 1 3289
1012 test 91 2 2 1 2257
1012 test 92 1 1 1 2122
1012 test 93 1 1 1 1498
1012 test 94 2 2 1 2339
1012 test 95 2 2 1 2058
1012 test 96 2 2 1 2379
1012 test 97 1 1 1 2067
1012 test 98 2 2 1 1428
1012 test 99 2 2 1 3355
1012 test 100 1 1 1 1929
1013 practice 0 2 2 1 2419
1013 practice 0 1 1 1 1851
1013 practice 0 2 2 1 2510
1013 practice 0 1 1 1 1613
1013 test 0 1 1 1 2787
1013 test 1 1 1 1 2779
1013 test 2 1 1 1 2163
1013 test 3 2 2 1 2204
1013 test 4 2 1 0 1938
1013 test 5 1 1 1 2507
1013 test 6 2 1 0 3098
1013 test 7 1 1 1 4108
1013 test 8 1 1 1 2068
1013 test 9 2 2 1 2324
1013 test 10 1 1 1 2060
1013 test 11 1 1 1 1908
1013 test 12 1 1 1 2226
1013 test 13 2 2 1 2563
1013 test 14 2 2 1 3091
1013 test 15 2 2 1 2372
1013 test 16 1 1 1 1332
1013 test 17 2 2 1 2421
1013 test 18 2 2 1 2491
1013 test 19 1 1 1 3186
1013 test 20 2 2 1 2339
1013 test 21 2 2 1 2483
1013 test 22 2 2 1 2516
1013 test 23 1 1 1 2891
1013 test 24 2 2 1 2243
1013 test 25 1 1 1 2724
1013 test 26 1 1 1 2330
1013 test 27 1 1 1 3370
1013 test 28 2 2 1 1980
1013 test 29 2 2 1 1818
1013 test 30 2 2 1 2668
1013 test 31 1 1 1 2300
1013 test 32 2 2 1 1436
1013 test 33 2 2 1 3307
1013 test 34 2 2 1 1925
1013 test 35 1 1 1 3419
1013 test 36 1 1 1 3323
1013 test 37 2 2 1 3987
1013 test 38 2 2 1 2402
1013 test 39 1 1 1 2724
1013 test 40 2 2 1 3859
1013 test 41 1 2 0 4708
1013 test 42 1 1 1 2835
1013 test 43 1 1 1 2444
1013 test 44 2 2 1 2995
1013 test 45 1 1 1 1987
1013 test 46 1 1 1 2683
1013 test 47 2 1 0 5043
1013 test 48 2 2 1 4114
1013 test 49 1 1 1 2163
1013 test 50 1 2 0 3139
1013 test 51 2 2 1 4770
1013 test 52 1 1 1 2243
1013 test 53 2 2 1 3323
1013 test 54 2 2 1 2532
1013 test 55 2 2 1 2148
1013 test 56 1 1 1 3643
1013 test 57 2 2 1 3251
1013 test 58 2 2 1 1859
1013 test 59 1 1 1 2603
1013 test 60 2 2 1 2931
1013 test 61 2 2 1 2524
1013 test 62 1 1 1 2196
1013 test 63 1 1 1 2516
1013 test 64 2 2 1 4323
1013 test 65 1 1 1 2029
1013 test 66 2 2 1 2923
1013 test 67 1 1 1 2155
1013 test 68 1 2 0 4066
1013 test 69 1 1 1 3771
1013 test 70 2 2 1 2549
1013 test 71 1 1 1 4044
