pp block trl_number cat_correct resp acc RT
1014 test 17 1 1 1 550
1014 test 18 1 1 1 621
1014 test 19 2 2 1 621
1014 test 20 2 2 1 654
1014 test 21 2 2 1 622
1014 test 22 2 2 1 495
1014 test 23 1 1 1 781
1014 test 24 2 2 1 567
1014 test 25 2 2 1 693
1014 test 26 1 1 1 781
1014 test 27 1 1 1 613
1014 test 28 2 2 1 614
1014 test 29 1 2 0 573
1014 test 30 2 2 1 630
1014 test 31 2 2 1 557
1014 test 32 1 1 1 580
1014 test 33 1 1 1 565
1014 test 34 1 1 1 525
1014 test 35 1 1 1 534
1014 test 36 1 1 1 606
1014 test 37 2 2 1 638
1014 test 38 2 2 1 651
1014 test 39 2 2 1 606
1014 test 40 2 2 1 549
1014 test 41 1 1 1 638
1014 test 42 2 2 1 533
1014 test 43 1 1 1 629
1014 test 44 1 1 1 550
1014 test 45 1 1 1 567
1014 test 46 1 2 0 678
1014 test 47 2 2 1 622
1014 test 48 1 1 1 606
1014 test 49 2 2 1 615
1014 test 50 1 1 1 622
1014 test 51 2 2 1 621
1014 test 52 2 2 1 557
1014 test 53 2 2 1 589
1014 test 54 1 1 1 564
1014 test 55 1 1 1 924
1014 test 56 2 2 1 645
1014 test 57 1 1 1 621
1014 test 58 2 1 0 589
1014 test 59 2 2 1 613
1014 test 60 2 2 1 653
1014 test 61 1 1 1 1022
1014 test 62 2 2 1 574
1014 test 63 1 1 1 678
1014 test 64 1 1 1 605
1014 test 65 2 2 1 654
1014 test 66 1 1 1 636
1014 test 67 2 2 1 670
1014 test 68 2 2 1 534
1014 test 69 1 1 1 613
1014 test 70 1 1 1 638
1014 test 71 1 1 1 590
