pp block trl_number cat_correct resp acc RT
1010 test 99 1 1 1 383
1010 test 100 1 1 1 430
1011 practice 0 2 2 1 510
1011 practice 0 1 1 1 541
1011 practice 0 2 2 1 501
1011 practice 0 1 1 1 487
1011 test 0 1 1 1 463
1011 test 1 2 2 1 430
1011 test 2 1 1 1 486
1011 test 3 2 2 1 517
1011 test 4 2 2 1 526
1011 test 5 2 2 1 615
1011 test 6 2 2 1 438
1011 test 7 1 1 1 493
1011 test 8 1 1 1 582
1011 test 9 2 2 1 509
1011 test 10 1 1 1 628
1011 test 11 1 1 1 461
1011 test 12 2 2 1 637
1011 test 13 1 1 1 557
1011 test 14 1 1 1 653
1011 test 15 1 1 1 485
1011 test 16 1 1 1 477
1011 test 17 2 2 1 557
1011 test 18 1 1 1 502
1011 test 19 1 1 1 493
1011 test 20 2 2 1 494
1011 test 21 2 2 1 487
1011 test 22 2 1 0 479
1011 test 23 2 2 1 598
1011 test 24 2 2 1 502
1011 test 25 1 1 1 511
1011 test 26 2 2 1 735
1011 test 27 2 2 1 558
1011 test 28 1 1 1 542
1011 test 29 1 1 1 510
1011 test 30 2 2 1 479
1011 test 31 2 2 1 477
1011 test 32 1 2 0 454
1011 test 33 2 2 1 534
1011 test 34 1 1 1 495
1011 test 35 1 1 1 463
1011 test 36 2 2 1 566
1011 test 37 2 2 1 606
1011 test 38 2 2 1 485
1011 test 39 2 2 1 542
1011 test 40 1 1 1 509
1011 test 41 2 2 1 534
1011 test 42 2 2 1 574
1011 test 43 1 1 1 439
1011 test 44 2 2 1 421
1011 test 45 2 2 1 461
1011 test 46 2 2 1 511
1011 test 47 2 2 1 461
1011 test 48 2 2 1 478
1011 test 49 2 2 1 478
1011 test 50 1 1 1 477
1011 test 51 2 2 1 414
1011 test 52 2 2 1 461
1011 test 53 2 2 1 462
1011 test 54 2 2 1 438
1011 test 55 1 1 1 478
1011 test 56 2 2 1 423
1011 test 57 1 1 1 485
1011 test 58 1 1 1 463
1011 test 59 2 2 1 463
1011 test 60 1 1 1 462
1011 test 61 2 2 1 447
1011 test 62 1 1 1 478
1011 test 63 2 2 1 430
1011 test 64 1 1 1 440
1011 test 65 1 1 1 455
1011 test 66 2 2 1 398
1011 test 67 1 1 1 509
1011 test 68 1 1 1 478
1011 test 69 2 2 1 413
1011 test 70 2 2 1 462
1011 test 71 1 1 1 461
1011 test 72 1 1 1 526
1011 test 73 2 2 1 461
1011 test 74 1 1 1 478
1011 test 75 1 1 1 422
1011 test 76 1 1 1 678
1011 test 77 1 1 1 598
1011 test 78 2 2 1 557
1011 test 79 2 2 1 510
1011 test 80 1 1 1 470
1011 test 81 1 1 1 527
1011 test 82 1 1 1 391
1011 test 83 1 1 1 391
1011 test 84 2 2 1 423
1011 test 85 1 1 1 511
1011 test 86 2 2 1 518
1011 test 87 1 1 1 469
1011 test 88 1 1 1 390
1011 test 89 2 2 1 502
1011 test 90 1 1 1 438
1011 test 91 1 1 1 445
1011 test 92 1 1 1 414
1011 test 93 1 1 1 446
1011 test 94 2 2 1 446
1011 test 95 1 1 1 478
1011 test 96 2 2 1 622
1011 test 97 2 2 1 494
1011 test 98 1 1 1 422
1011 test 99 1 1 1 470
1011 test 100 1 1 1 414
1012 practice 0 2 2 1 990
1012 practice 0 1 1 1 558
1012 practice 0 2 2 1 661
1012 practice 0 1 1 1 558
1012 test 0 1 1 1 623
1012 test 1 2 2 1 453
1012 test 2 1 1 1 542
1012 test 3 2 2 1 734
1012 test 4 2 2 1 879
1012 test 5 2 2 1 550
1012 test 6 2 2 1 471
1012 test 7 1 1 1 408
1012 test 8 1 1 1 422
1012 test 9 2 2 1 543
1012 test 10 1 1 1 590
1012 test 11 1 1 1 534
1012 test 12 2 2 1 494
1012 test 13 1 1 1 502
1012 test 14 1 1 1 428
1012 test 15 1 1 1 412
1012 test 16 1 1 1 423
1012 test 17 2 2 1 469
1012 test 18 1 1 1 438
1012 test 19 1 1 1 413
1012 test 20 2 2 1 614
1012 test 21 2 2 1 469
1012 test 22 2 2 1 493
1012 test 23 2 2 1 526
1012 test 24 2 2 1 423
1012 test 25 1 1 1 431
1012 test 26 2 2 1 494
1012 test 27 2 2 1 630
1012 test 28 1 1 1 631
1012 test 29 1 1 1 405
1012 test 30 2 2 1 447
1012 test 31 2 2 1 510
1012 test 32 1 1 1 445
1012 test 33 2 2 1 422
1012 test 34 1 1 1 438
1012 test 35 1 1 1 446
1012 test 36 2 2 1 454
1012 test 37 2 2 1 519
1012 test 38 2 2 1 487
1012 test 39 2 2 1 438
1012 test 40 1 1 1 455
1012 test 41 2 2 1 471
1012 test 42 2 2 1 502
1012 test 43 1 1 1 502
1012 test 44 2 2 1 446
1012 test 45 2 2 1 430
1012 test 46 2 2 1 462
1012 test 47 2 2 1 477
1012 test 48 2 2 1 431
1012 test 49 2 2 1 455
1012 test 50 1 1 1 550
1012 test 51 2 2 1 453
1012 test 52 2 2 1 478
1012 test 53 2 2 1 454
1012 test 54 2 2 1 470
1012 test 55 1 1 1 462
1012 test 56 2 2 1 406
1012 test 57 1 1 1 478
1012 test 58 1 1 1 422
1012 test 59 2 2 1 446
1012 test 60 1 1 1 438
1012 test 61 2 2 1 455
1012 test 62 1 1 1 471
1012 test 63 2 2 1 470
1012 test 64 1 1 1 423
1012 test 65 1 1 1 374
1012 test 66 2 2 1 423
1012 test 67 1 1 1 390
1012 test 68 1 1 1 399
1012 test 69 2 2 1 407
1012 test 70 2 2 1 430
1012 test 71 1 1 1 455
1012 test 72 1 1 1 381
1012 test 73 2 2 1 437
1012 test 74 1 1 1 414
1012 test 75 1 1 1 366
1012 test 76 1 1 1 366
1012 test 77 1 1 1 358
1012 test 78 2 2 1 437
1012 test 79 2 2 1 390
1012 test 80 1 1 1 438
1012 test 81 1 1 1 439
1012 test 82 1 1 1 398
1012 test 83 1 1 1 422
1012 test 84 2 2 1 462
1012 test 85 1 1 1 407
1012 test 86 2 2 1 447
1012 test 87 1 1 1 399
1012 test 88 1 1 1 407
1012 test 89 2 2 1 383
1012 test 90 1 1 1 430
1012 test 91 1 1 1 406
1012 test 92 1 1 1 407
1012 test 93 1 1 1 405
1012 test 94 2 2 1 534
1012 test 95 1 1 1 422
1012 test 96 2 2 1 479
1012 test 97 2 2 1 487
1012 test 98 1 1 1 439
1012 test 99 1 1 1 423
1012 test 100 1 1 1 398
1013 practice 0 2 2 1 887
1013 practice 0 1 1 1 558
1013 practice 0 2 2 1 655
1013 practice 0 1 1 1 502
1013 test 0 1 1 1 551
1013 test 1 2 2 1 446
1013 test 2 1 1 1 615
1013 test 3 2 2 1 558
1013 test 4 2 2 1 549
1013 test 5 2 2 1 606
1013 test 6 2 2 1 462
1013 test 7 1 1 1 645
1013 test 8 1 1 1 510
1013 test 9 2 1 0 469
1013 test 10 1 1 1 862
1013 test 11 1 1 1 597
1013 test 12 2 2 1 590
1013 test 13 1 1 1 909
1013 test 14 1 1 1 630
1013 test 15 1 1 1 486
1013 test 16 1 1 1 549
1013 test 17 2 2 1 581
1013 test 18 1 1 1 670
1013 test 19 1 1 1 773
1013 test 20 2 2 1 565
1013 test 21 2 2 1 814
1013 test 22 2 2 1 1942
1013 test 23 2 2 1 558
1013 test 24 2 2 1 934
1013 test 25 1 1 1 998
