pp block trl_number cat_correct resp acc RT
1002 test 77 2 2 1 1651
1002 test 78 2 2 1 3893
1002 test 79 1 1 1 2596
1002 test 80 1 1 1 4948
1002 test 81 2 2 1 9843
1002 test 82 2 2 1 3659
1002 test 83 2 2 1 4827
1002 test 84 2 2 1 4619
1002 test 85 2 1 0 5356
1002 test 86 1 1 1 4892
1002 test 87 2 2 1 5333
1002 test 88 2 2 1 5795
1002 test 89 2 2 1 2971
1002 test 90 2 2 1 5595
1002 test 91 1 1 1 5492
1002 test 92 2 2 1 2796
1002 test 93 2 2 1 1957
1002 test 94 1 1 1 3907
1002 test 95 2 2 1 5947
1002 test 96 2 2 1 2283
1002 test 97 2 1 0 3356
1002 test 98 2 2 1 1507
1002 test 99 2 2 1 1988
1002 test 100 1 1 1 3387
1003 practice 0 1 1 1 7946
1003 practice 0 1 1 1 4349
1003 practice 0 2 2 1 3254
1003 practice 0 2 2 1 2889
1003 test 0 2 2 1 3245
1003 test 1 2 2 1 7740
1003 test 2 2 2 1 4995
1003 test 3 1 1 1 3259
1003 test 4 1 1 1 5421
1003 test 5 1 1 1 8192
1003 test 6 1 1 1 4603
1003 test 7 1 1 1 7419
1003 test 8 2 2 1 5738
1003 test 9 1 1 1 4763
1003 test 10 2 2 1 8306
1003 test 11 2 2 1 3436
1003 test 12 1 1 1 4597
1003 test 13 2 2 1 5772
1003 test 14 2 2 1 9362
1003 test 15 1 1 1 11481
1003 test 16 1 1 1 7843
1003 test 17 2 1 0 5876
1003 test 18 1 2 0 8042
1003 test 19 2 2 1 10292
1003 test 20 2 2 1 6748
1003 test 21 1 1 1 9069
1003 test 22 2 2 1 5570
1003 test 23 1 1 1 6627
1003 test 24 1 1 1 8539
1003 test 25 1 1 1 10604
1003 test 26 1 1 1 12754
1003 test 27 1 1 1 9610
1003 test 28 1 1 1 7388
1003 test 29 2 2 1 4458
1003 test 30 1 1 1 13012
1003 test 31 2 2 1 11115
1003 test 32 1 1 1 9053
1003 test 33 2 2 1 4075
1003 test 34 1 1 1 5203
1003 test 35 2 2 1 7435
1003 test 36 2 2 1 3290
1003 test 37 1 1 1 4251
1003 test 38 2 1 0 5866
1003 test 39 1 1 1 3395
1003 test 40 1 2 0 4708
1003 test 41 1 1 1 14322
1003 test 42 2 1 0 6156
1003 test 43 2 2 1 4731
1003 test 44 1 1 1 4011
1003 test 45 1 2 0 3283
1003 test 46 1 1 1 3484
1003 test 47 1 1 1 4268
1003 test 48 1 1 1 4476
1003 test 49 1 1 1 5763
1003 test 50 1 1 1 3363
1003 test 51 1 1 1 5957
1003 test 52 2 2 1 2986
1003 test 53 2 2 1 4532
1003 test 54 2 2 1 3748
1003 test 55 1 1 1 8427
1003 test 56 1 2 0 2619
1003 test 57 1 1 1 5420
1003 test 58 2 2 1 7314
1003 test 59 1 1 1 14163
1003 test 60 1 1 1 4195
1003 test 61 1 1 1 4420
1003 test 62 2 2 1 3706
1003 test 63 1 1 1 5996
1003 test 64 2 1 0 6554
1003 test 65 2 2 1 4612
1003 test 66 2 2 1 4940
1003 test 67 1 1 1 4707
1003 test 68 1 1 1 4266
1003 test 69 2 2 1 2323
1003 test 70 1 1 1 3652
1003 test 71 1 1 1 3434
1003 test 72 2 2 1 2275
1003 test 73 1 1 1 2026
1003 test 74 2 2 1 3996
1003 test 75 2 2 1 3099
1003 test 76 1 1 1 7628
1003 test 77 2 2 1 7890
1003 test 78 2 1 0 5980
1003 test 79 1 1 1 2556
1003 test 80 1 1 1 3675
1003 test 81 2 2 1 2908
1003 test 82 2 2 1 3037
1003 test 83 2 1 0 4884
1003 test 84 2 2 1 3300
1003 test 85 2 1 0 4227
1003 test 86 1 2 0 2907
1003 test 87 2 2 1 3700
1003 test 88 2 2 1 5524
1003 test 89 2 2 1 4266
1003 test 90 2 2 1 4539
1003 test 91 1 1 1 4508
1003 test 92 2 2 1 3546
1003 test 93 2 2 1 16572
1003 test 94 1 1 1 3706
1003 test 95 2 2 1 5132
1003 test 96 2 2 1 4474
1003 test 97 2 2 1 3418
1003 test 98 2 2 1 2701
1003 test 99 2 1 0 4213
1003 test 100 1 1 1 2979
1010 practice 0 1 1 1 2971
1010 practice 0 1 1 1 1997
1010 practice 0 2 2 1 1862
1010 practice 0 2 1 0 1418
1010 test 0 2 2 1 1732
1010 test 1 2 1 0 1357
1010 test 2 2 1 0 1451
1010 test 3 1 2 0 1162
1010 test 4 1 2 0 1460
1010 test 5 1 1 1 1128
1010 test 6 1 1 1 1819
1010 test 7 1 1 1 1756
1010 test 8 2 1 0 2026
1010 test 9 1 1 1 1827
1010 test 10 2 2 1 1370
1010 test 11 2 2 1 1884
1010 test 12 1 1 1 1739
1010 test 13 2 1 0 1764
1010 test 14 2 2 1 2228
1010 test 15 1 1 1 1876
1010 test 16 1 1 1 2709
1010 test 17 2 2 1 1756
1010 test 18 1 1 1 1835
1010 test 19 2 2 1 2139
1010 test 20 2 1 0 2452
1010 test 21 1 2 0 1787
1010 test 22 2 2 1 2026
1010 test 23 1 2 0 2090
1010 test 24 1 1 1 2106
1010 test 25 1 1 1 3244
1010 test 26 1 1 1 1571
1010 test 27 1 1 1 1611
1010 test 28 1 1 1 1819
1010 test 29 2 1 0 1107
1010 test 30 1 1 1 1506
1010 test 31 2 2 1 2202
1010 test 32 1 1 1 2284
1010 test 33 2 2 1 1667
1010 test 34 1 1 1 1324
1010 test 35 2 1 0 1283
1010 test 36 2 1 0 1780
1010 test 37 1 2 0 1212
1010 test 38 2 2 1 1684
1010 test 39 1 1 1 1418
1010 test 40 1 1 1 1420
1010 test 41 1 1 1 1900
1010 test 42 2 1 0 1716
1010 test 43 2 2 1 2939
1010 test 44 1 1 1 1571
1010 test 45 1 1 1 1235
1010 test 46 1 2 0 2155
1010 test 47 1 1 1 1692
1010 test 48 1 1 1 1426
1010 test 49 1 1 1 1492
1010 test 50 1 1 1 1538
1010 test 51 1 1 1 1930
1010 test 52 2 2 1 1226
1010 test 53 2 2 1 1555
1010 test 54 2 2 1 1516
1010 test 55 1 1 1 1331
1010 test 56 1 1 1 1747
1010 test 57 1 1 1 1250
1010 test 58 2 2 1 1163
1010 test 59 1 2 0 1698
1010 test 60 1 1 1 1051
1010 test 61 1 1 1 1290
1010 test 62 2 2 1 1020
1010 test 63 1 2 0 1187
1010 test 64 2 2 1 1267
1010 test 65 2 1 0 1035
1010 test 66 2 2 1 1548
1010 test 67 1 2 0 1204
1010 test 68 1 1 1 941
1010 test 69 2 2 1 1115
1010 test 70 1 1 1 1388
1010 test 71 1 2 0 1524
1010 test 72 2 1 0 812
1010 test 73 1 1 1 1292
1010 test 74 2 2 1 1084
1010 test 75 2 2 1 1091
1010 test 76 1 1 1 1308
1010 test 77 2 1 0 1340
1010 test 78 2 2 1 1203
1010 test 79 1 1 1 1203
1010 test 80 1 1 1 1523
1010 test 81 2 2 1 1155
1010 test 82 2 2 1 954
1010 test 83 2 2 1 1322
1010 test 84 2 2 1 1210
1010 test 85 2 2 1 1123
1010 test 86 1 1 1 1299
1010 test 87 2 1 0 1732
1010 test 88 2 2 1 1515
1010 test 89 2 2 1 947
1010 test 90 2 2 1 1307
1010 test 91 1 1 1 1971
1010 test 92 2 2 1 1451
1010 test 93 2 2 1 1587
1010 test 94 1 1 1 1179
1010 test 95 2 1 0 1587
1010 test 96 2 2 1 1074
1010 test 97 2 2 1 2179
1010 test 98 2 2 1 1307
1010 test 99 2 2 1 1596
1010 test 100 1 1 1 1115
1011 practice 0 1 1 1 1930
1011 practice 0 1 1 1 2524
1011 practice 0 2 2 1 2149
1011 practice 0 2 2 1 3397
1011 test 0 2 2 1 3037
1011 test 1 2 1 0 1523
1011 test 2 2 2 1 3003
1011 test 3 1 2 0 2123
1011 test 4 1 2 0 2299
1011 test 5 1 1 1 1595
1011 test 6 1 1 1 2067
1011 test 7 1 1 1 1515
1011 test 8 2 2 1 1636
1011 test 9 1 1 1 2291
1011 test 10 2 2 1 2290
1011 test 11 2 2 1 1940
1011 test 12 1 1 1 2147
1011 test 13 2 2 1 1571
1011 test 14 2 1 0 1315
1011 test 15 1 1 1 1451
1011 test 16 1 1 1 2163
1011 test 17 2 1 0 1395
1011 test 18 1 1 1 1571
1011 test 19 2 2 1 1028
1011 test 20 2 2 1 1395
1011 test 21 1 2 0 2500
1011 test 22 2 2 1 2851
1011 test 23 1 1 1 2043
1011 test 24 1 1 1 1291
1011 test 25 1 1 1 2578
1011 test 26 1 2 0 1267
1011 test 27 1 1 1 1091
1011 test 28 1 1 1 2148
1011 test 29 2 2 1 1676
1011 test 30 1 1 1 1779
1011 test 31 2 1 0 2483
1011 test 32 1 1 1 1979
1011 test 33 2 2 1 2475
1011 test 34 1 2 0 1979
1011 test 35 2 2 1 2010
1011 test 36 2 2 1 1674
1011 test 37 1 1 1 1874
1011 test 38 2 1 0 1812
1011 test 39 1 1 1 1379
1011 test 40 1 1 1 1507
1011 test 41 1 1 1 1523
1011 test 42 2 1 0 1563
1011 test 43 2 2 1 1187
1011 test 44 1 2 0 1467
1011 test 45 1 1 1 2659
1011 test 46 1 1 1 1196
1011 test 47 1 2 0 1388
1011 test 48 1 1 1 1204
1011 test 49 1 2 0 1275
1011 test 50 1 1 1 1451
1011 test 51 1 1 1 1930
1011 test 52 2 2 1 1460
1011 test 53 2 2 1 1732
1011 test 54 2 1 0 1538
1011 test 55 1 2 0 1938
1011 test 56 1 1 1 1186
1011 test 57 1 2 0 2826
1011 test 58 2 2 1 1507
1011 test 59 1 1 1 1380
1011 test 60 1 2 0 1595
1011 test 61 1 1 1 1764
1011 test 62 2 2 1 1187
1011 test 63 1 1 1 1236
1011 test 64 2 1 0 1019
1011 test 65 2 2 1 1117
1011 test 66 2 2 1 786
1011 test 67 1 1 1 1162
1011 test 68 1 1 1 1588
1011 test 69 2 2 1 731
1011 test 70 1 1 1 922
1011 test 71 1 2 0 1474
1011 test 72 2 2 1 651
1011 test 73 1 1 1 1148
1011 test 74 2 1 0 1163
1011 test 75 2 2 1 1683
1011 test 76 1 2 0 915
1011 test 77 2 2 1 1491
1011 test 78 2 2 1 1259
1011 test 79 1 1 1 1140
1011 test 80 1 1 1 970
1011 test 81 2 2 1 676
1011 test 82 2 1 0 1355
1011 test 83 2 2 1 1109
1011 test 84 2 2 1 2067
1011 test 85 2 1 0 1228
1011 test 86 1 1 1 1219
1011 test 87 2 2 1 795
1011 test 88 2 2 1 1571
1011 test 89 2 2 1 1163
1011 test 90 2 2 1 971
1011 test 91 1 1 1 1099
1011 test 92 2 2 1 1475
1011 test 93 2 2 1 714
1011 test 94 1 2 0 1300
1011 test 95 2 2 1 1034
1011 test 96 2 1 0 932
1011 test 97 2 2 1 1643
1011 test 98 2 2 1 1044
1011 test 99 2 2 1 1339
1011 test 100 1 1 1 1139
1012 practice 0 1 1 1 5307
1012 practice 0 1 1 1 5350
1012 practice 0 2 2 1 4478
1012 practice 0 2 2 1 4299
1012 test 0 2 2 1 5053
1012 test 1 2 2 1 4980
1012 test 2 2 2 1 3028
1012 test 3 1 1 1 6436
1012 test 4 1 1 1 3365
