pp block trl_number cat_correct resp acc RT
1002 test 69 1 1 1 514
1002 test 70 2 2 1 517
1002 test 71 1 1 1 522
1002 test 72 1 1 1 436
1002 test 73 1 1 1 418
1002 test 74 1 1 1 492
1002 test 75 2 2 1 732
1002 test 76 1 1 1 913
1002 test 77 1 1 1 485
1002 test 78 2 2 1 488
1002 test 79 2 2 1 736
1002 test 80 2 2 1 1130
1002 test 81 1 1 1 594
1002 test 82 2 2 1 770
1002 test 83 1 1 1 737
1002 test 84 1 1 1 506
1002 test 85 1 1 1 569
1002 test 86 2 2 1 530
1002 test 87 1 1 1 498
1002 test 88 2 2 1 566
1002 test 89 2 2 1 632
1002 test 90 2 2 1 535
1002 test 91 1 1 1 497
1002 test 92 2 2 1 578
1002 test 93 1 1 1 586
1002 test 94 2 2 1 771
1002 test 95 1 1 1 930
1002 test 96 2 2 1 1318
1002 test 97 1 1 1 740
1002 test 98 1 1 1 794
1002 test 99 1 1 1 522
1002 test 100 2 2 1 555
1003 practice 0 2 2 1 898
1003 practice 0 2 2 1 654
1003 practice 0 1 1 1 1307
1003 practice 0 1 1 1 581
1003 test 0 2 2 1 675
1003 test 1 1 1 1 686
1003 test 2 1 1 1 579
1003 test 3 1 1 1 476
1003 test 4 2 2 1 560
1003 test 5 2 2 1 529
1003 test 6 2 2 1 528
1003 test 7 2 2 1 459
1003 test 8 2 2 1 704
1003 test 9 1 1 1 616
1003 test 10 2 2 1 1002
1003 test 11 1 1 1 601
1003 test 12 1 1 1 537
1003 test 13 2 2 1 521
1003 test 14 2 2 1 720
1003 test 15 2 2 1 505
1003 test 16 2 2 1 396
1003 test 17 1 1 1 578
1003 test 18 2 2 1 751
1003 test 19 2 1 0 751
1003 test 20 2 2 1 739
1003 test 21 2 2 1 608
1003 test 22 1 1 1 552
1003 test 23 1 1 1 562
1003 test 24 1 1 1 539
1003 test 25 2 2 1 493
1003 test 26 1 1 1 468
1003 test 27 1 1 1 589
1003 test 28 2 2 1 493
1003 test 29 1 1 1 523
1003 test 30 1 1 1 500
1003 test 31 1 1 1 444
1003 test 32 1 1 1 443
1003 test 33 1 1 1 435
1003 test 34 2 2 1 507
1003 test 35 2 2 1 626
1003 test 36 1 1 1 578
1003 test 37 2 2 1 783
1003 test 38 2 2 1 599
1003 test 39 1 1 1 510
1003 test 40 2 2 1 765
1003 test 41 2 2 1 643
1003 test 42 1 1 1 1144
1003 test 43 2 2 1 899
1003 test 44 2 2 1 747
1003 test 45 2 2 1 645
1003 test 46 1 1 1 563
1003 test 47 1 1 1 559
1003 test 48 1 1 1 543
1003 test 49 2 2 1 1090
1003 test 50 1 1 1 577
1003 test 51 2 2 1 738
1003 test 52 2 2 1 2145
1003 test 53 1 1 1 627
1003 test 54 2 2 1 1057
1003 test 55 1 1 1 617
1003 test 56 2 2 1 745
1003 test 57 2 2 1 1330
1003 test 58 2 2 1 690
1003 test 59 1 1 1 681
1003 test 60 2 2 1 643
1003 test 61 2 2 1 578
1003 test 62 1 1 1 602
1003 test 63 1 1 1 754
1003 test 64 1 1 1 714
1003 test 65 2 2 1 641
1003 test 66 1 2 0 535
1003 test 67 2 2 1 695
1003 test 68 1 1 1 875
1003 test 69 1 1 1 657
1003 test 70 2 2 1 779
1003 test 71 1 1 1 657
1003 test 72 1 1 1 601
1003 test 73 1 1 1 600
1003 test 74 1 1 1 616
1003 test 75 2 2 1 726
1003 test 76 1 1 1 844
1003 test 77 1 1 1 512
1003 test 78 2 2 1 676
1003 test 79 2 2 1 868
1003 test 80 2 2 1 563
1003 test 81 1 1 1 552
1003 test 82 2 2 1 680
1003 test 83 1 1 1 528
1003 test 84 1 1 1 457
1003 test 85 1 1 1 489
1003 test 86 2 2 1 545
1003 test 87 1 1 1 513
1003 test 88 2 2 1 527
1003 test 89 2 2 1 874
1003 test 90 2 2 1 1090
1003 test 91 1 1 1 498
1003 test 92 2 2 1 543
1003 test 93 1 1 1 529
1003 test 94 2 2 1 574
1003 test 95 1 1 1 537
1003 test 96 2 2 1 497
1003 test 97 1 1 1 491
1003 test 98 1 1 1 697
1003 test 99 1 1 1 488
1003 test 100 2 2 1 664
1010 practice 0 2 2 1 577
1010 practice 0 2 2 1 418
1010 practice 0 1 2 0 623
1010 practice 0 1 1 1 517
1010 test 0 2 2 1 482
1010 test 1 1 1 1 523
1010 test 2 1 1 1 438
1010 test 3 1 1 1 346
1010 test 4 2 2 1 371
1010 test 5 2 2 1 359
1010 test 6 2 2 1 353
1010 test 7 2 2 1 383
1010 test 8 2 2 1 351
1010 test 9 1 1 1 388
1010 test 10 2 2 1 527
1010 test 11 1 1 1 550
1010 test 12 1 1 1 425
1010 test 13 2 2 1 401
1010 test 14 2 2 1 400
1010 test 15 2 2 1 331
1010 test 16 2 2 1 360
1010 test 17 1 1 1 524
1010 test 18 2 2 1 402
1010 test 19 2 2 1 359
1010 test 20 2 2 1 323
1010 test 21 2 2 1 329
1010 test 22 1 1 1 401
1010 test 23 1 1 1 417
1010 test 24 1 2 0 352
1010 test 25 2 2 1 333
1010 test 26 1 1 1 488
1010 test 27 1 1 1 472
1010 test 28 2 2 1 600
1010 test 29 1 1 1 272
1010 test 30 1 2 0 291
1010 test 31 1 1 1 353
1010 test 32 1 1 1 305
1010 test 33 1 1 1 313
1010 test 34 2 2 1 399
1010 test 35 2 2 1 384
1010 test 36 1 2 0 419
1010 test 37 2 2 1 408
1010 test 38 2 2 1 373
1010 test 39 1 1 1 364
1010 test 40 2 2 1 462
1010 test 41 2 2 1 356
1010 test 42 1 2 0 361
1010 test 43 2 2 1 386
1010 test 44 2 2 1 465
1010 test 45 2 2 1 513
1010 test 46 1 1 1 402
1010 test 47 1 1 1 368
1010 test 48 1 1 1 344
1010 test 49 2 2 1 409
1010 test 50 1 1 1 355
1010 test 51 2 2 1 379
1010 test 52 2 2 1 488
1010 test 53 1 2 0 373
1010 test 54 2 2 1 386
1010 test 55 1 2 0 343
1010 test 56 2 2 1 352
1010 test 57 2 2 1 438
1010 test 58 2 2 1 369
1010 test 59 1 1 1 513
1010 test 60 2 2 1 368
1010 test 61 2 2 1 601
1010 test 62 1 1 1 333
1010 test 63 1 1 1 385
1010 test 64 1 1 1 392
1010 test 65 2 2 1 377
1010 test 66 1 1 1 471
1010 test 67 2 2 1 579
1010 test 68 1 1 1 378
1010 test 69 1 1 1 360
1010 test 70 2 2 1 563
1010 test 71 1 1 1 364
1010 test 72 1 2 0 326
1010 test 73 1 1 1 385
1010 test 74 1 1 1 465
1010 test 75 2 2 1 501
1010 test 76 1 1 1 505
1010 test 77 1 1 1 357
1010 test 78 2 2 1 408
1010 test 79 2 1 0 419
1010 test 80 2 2 1 409
1010 test 81 1 1 1 466
1010 test 82 2 2 1 394
1010 test 83 1 1 1 397
1010 test 84 1 1 1 393
1010 test 85 1 1 1 393
1010 test 86 2 2 1 320
1010 test 87 1 1 1 376
1010 test 88 2 2 1 376
1010 test 89 2 2 1 517
1010 test 90 2 2 1 346
1010 test 91 1 1 1 302
1010 test 92 2 2 1 432
1010 test 93 1 1 1 377
1010 test 94 2 2 1 443
1010 test 95 1 1 1 409
1010 test 96 2 2 1 417
1010 test 97 1 1 1 608
1010 test 98 1 2 0 480
1010 test 99 1 1 1 393
1010 test 100 2 2 1 392
1011 practice 0 2 2 1 999
1011 practice 0 2 2 1 614
1011 practice 0 1 1 1 692
1011 practice 0 1 1 1 617
1011 test 0 2 2 1 728
1011 test 1 1 1 1 491
1011 test 2 1 1 1 506
1011 test 3 1 1 1 575
1011 test 4 2 2 1 438
1011 test 5 2 2 1 408
1011 test 6 2 2 1 423
1011 test 7 2 1 0 724
1011 test 8 2 2 1 559
1011 test 9 1 1 1 481
1011 test 10 2 2 1 434
1011 test 11 1 1 1 530
1011 test 12 1 1 1 526
1011 test 13 2 2 1 498
1011 test 14 2 2 1 556
1011 test 15 2 2 1 491
1011 test 16 2 2 1 419
1011 test 17 1 1 1 442
1011 test 18 2 2 1 485
1011 test 19 2 2 1 529
1011 test 20 2 2 1 497
1011 test 21 2 2 1 450
1011 test 22 1 1 1 462
1011 test 23 1 1 1 441
1011 test 24 1 1 1 427
1011 test 25 2 2 1 434
1011 test 26 1 1 1 470
1011 test 27 1 1 1 449
1011 test 28 2 2 1 514
1011 test 29 1 1 1 436
1011 test 30 1 1 1 448
1011 test 31 1 1 1 402
1011 test 32 1 1 1 508
1011 test 33 1 1 1 380
1011 test 34 2 2 1 502
1011 test 35 2 2 1 595
1011 test 36 1 1 1 611
1011 test 37 2 2 1 629
1011 test 38 2 2 1 510
1011 test 39 1 1 1 591
1011 test 40 2 2 1 548
1011 test 41 2 2 1 655
1011 test 42 1 1 1 673
1011 test 43 2 2 1 569
1011 test 44 2 2 1 451
1011 test 45 2 2 1 435
1011 test 46 1 1 1 585
1011 test 47 1 1 1 550
1011 test 48 1 1 1 588
1011 test 49 2 2 1 482
1011 test 50 1 1 1 438
1011 test 51 2 2 1 563
1011 test 52 2 2 1 404
1011 test 53 1 1 1 402
1011 test 54 2 2 1 504
1011 test 55 1 1 1 443
1011 test 56 2 1 0 429
1011 test 57 2 2 1 388
1011 test 58 2 2 1 398
1011 test 59 1 1 1 515
1011 test 60 2 2 1 542
1011 test 61 2 2 1 593
1011 test 62 1 1 1 509
1011 test 63 1 1 1 564
1011 test 64 1 1 1 458
1011 test 65 2 2 1 544
1011 test 66 1 1 1 534
1011 test 67 2 2 1 614
1011 test 68 1 1 1 470
1011 test 69 1 1 1 556
1011 test 70 2 2 1 504
1011 test 71 1 1 1 544
1011 test 72 1 1 1 437
1011 test 73 1 1 1 442
1011 test 74 1 1 1 567
1011 test 75 2 2 1 686
